league_id,name,country,sport,season,slug,raw.league_key,raw.league_name,raw.country_key,raw.country_name,raw.league_logo,raw.country_logo
7106,Southeast Asian Games,intl,,,,7106,Southeast Asian Games,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
7107,NASL,USA,,,,7107,NASL,114,USA,,https://apiv2.allsportsapi.com/logo/logo_country/114_usa.png
7109,SheBelieves Cup,intl,,,,7109,SheBelieves Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
7110,ASEAN U23 Championship,intl,,,,7110,ASEAN U23 Championship,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
7534,Emirates Cup,intl,,,,7534,Emirates Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
7535,Tournoi Maurice Revello,intl,,,,7535,Tournoi Maurice Revello,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
7536,Kirin Cup,intl,,,,7536,Kirin Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
7537,Copa Ecuador,Ecuador,,,,7537,Copa Ecuador,41,Ecuador,,https://apiv2.allsportsapi.com/logo/logo_country/41_ecuador.png
7539,1. Division Women,Norway,,,,7539,1. Division Women,87,Norway,,https://apiv2.allsportsapi.com/logo/logo_country/87_norway.png
7540,CONMEBOL/UEFA Finalissima,intl,,,,7540,CONMEBOL/UEFA Finalissima,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
7541,League 1 Ontario,Canada,,,,7541,League 1 Ontario,30,Canada,,https://apiv2.allsportsapi.com/logo/logo_country/30_canada.png
7542,Copa Uruguay,Uruguay,,,,7542,Copa Uruguay,115,Uruguay,,https://apiv2.allsportsapi.com/logo/logo_country/115_uruguay.png
7544,Catarinense 2,Brazil,,,,7544,Catarinense 2,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
7545,U20 Arab Championship,intl,,,,7545,U20 Arab Championship,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
7546,Chinese Football League 2,China,,,,7546,Chinese Football League 2,32,China,,https://apiv2.allsportsapi.com/logo/logo_country/32_china.png
7547,CAF Women's Africa Cup of Nations,intl,,,,7547,CAF Women's Africa Cup of Nations,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
7548,FIFA U20 Women's World Cup,intl,,,,7548,FIFA U20 Women's World Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
7549,Mediterranean Games,intl,,,,7549,Mediterranean Games,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
7550,ASEAN U19 Championship,intl,,,,7550,ASEAN U19 Championship,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
7551,UEFA U19 Championship Women,intl,,,,7551,UEFA U19 Championship Women,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
7552,Piala Presiden,Indonesia,,,,7552,Piala Presiden,59,Indonesia,,https://apiv2.allsportsapi.com/logo/logo_country/59_indonesia.png
7553,CONMEBOL Copa America Femenina,intl,,,,7553,CONMEBOL Copa America Femenina,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
7554,Diski Shield,South Africa,,,,7554,Diski Shield,103,South Africa,,https://apiv2.allsportsapi.com/logo/logo_country/103_south-africa.png
7555,Concacaf Women's World Cup Qualifiers,intl,,,,7555,Concacaf Women's World Cup Qualifiers,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
8201,Africa U23 Cup of Nations Qualification,intl,,,,8201,Africa U23 Cup of Nations Qualification,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
8204,Second NL,Croatia,,,,8204,Second NL,37,Croatia,,https://apiv2.allsportsapi.com/logo/logo_country/37_croatia.png
8205,South American Youth Games,intl,,,,8205,South American Youth Games,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
8206,CONMEBOL Libertadores Femenina,intl,,,,8206,CONMEBOL Libertadores Femenina,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
8207,DFB Pokal Women,Germany,,,,8207,DFB Pokal Women,4,Germany,,https://apiv2.allsportsapi.com/logo/logo_country/4_germany.png
8209,FIFA U17 Women's World Cup,intl,,,,8209,FIFA U17 Women's World Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
8211,COTIF Tournament,intl,,,,8211,COTIF Tournament,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
8212,Islamic Solidarity Games,intl,,,,8212,Islamic Solidarity Games,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
8213,Women's International Champions Cup,intl,,,,8213,Women's International Champions Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
8214,1a Divisão Women,Portugal,,,,8214,1a Divisão Women,92,Portugal,,https://apiv2.allsportsapi.com/logo/logo_country/92_portugal.png
10209,2. Bundesliga Women,Germany,,,,10209,2. Bundesliga Women,4,Germany,,https://apiv2.allsportsapi.com/logo/logo_country/4_germany.png
10212,Copa Bolivia,Bolivia,,,,10212,Copa Bolivia,25,Bolivia,,https://apiv2.allsportsapi.com/logo/logo_country/25_bolivia.png
10214,AFC U20 Asian Cup,intl,,,,10214,AFC U20 Asian Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10219,CAFA Nations Cup,intl,,,,10219,CAFA Nations Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10220,AFC U17 Asian Cup,intl,,,,10220,AFC U17 Asian Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10221,All-Island Cup,intl,,,,10221,All-Island Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10222,U23 League,Mexico,,,,10222,U23 League,78,Mexico,,https://apiv2.allsportsapi.com/logo/logo_country/78_mexico.png
10224,Premier League Summer Series,England,,,,10224,Premier League Summer Series,44,England,,https://apiv2.allsportsapi.com/logo/logo_country/44_england.png
10225,UEFA/CONMEBOL Club Challenge,intl,,,,10225,UEFA/CONMEBOL Club Challenge,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10226,Second League A,Russia,,,,10226,Second League A,95,Russia,,https://apiv2.allsportsapi.com/logo/logo_country/95_russia.png
10227,Concacaf Central American Cup,intl,,,,10227,Concacaf Central American Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10229,Goiano 2,Brazil,,,,10229,Goiano 2,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
10231,UEFA Women's Nations League,intl,,,,10231,UEFA Women's Nations League,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10232,Copa Rio,Brazil,,,,10232,Copa Rio,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
10233,Copa Santa Catarina,Brazil,,,,10233,Copa Santa Catarina,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
10234,Paraibano 2,Brazil,,,,10234,Paraibano 2,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
10235,Premier League International Cup,intl,,,,10235,Premier League International Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10237,Júniores U19,Portugal,,,,10237,Júniores U19,92,Portugal,,https://apiv2.allsportsapi.com/logo/logo_country/92_portugal.png
10238,Women's WC Qualification Intercontinental Play-offs,intl,,,,10238,Women's WC Qualification Intercontinental Play-offs,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10239,Championnat D1,Gabon,,,,10239,Championnat D1,294,Gabon,,
10241,Club Friendlies Women,intl,,,,10241,Club Friendlies Women,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10243,CONMEBOL U17,intl,,,,10243,CONMEBOL U17,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10244,Concacaf Women's U20,intl,,,,10244,Concacaf Women's U20,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10245,Copa Costa Rica,Costa Rica,,,,10245,Copa Costa Rica,35,Costa Rica,,https://apiv2.allsportsapi.com/logo/logo_country/35_costa-rica.png
10246,Concacaf U17,intl,,,,10246,Concacaf U17,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10247,Charity Shield,Northern Ireland,,,,10247,Charity Shield,86,Northern Ireland,,https://apiv2.allsportsapi.com/logo/logo_country/86_northern-ireland.png
10248,CAF U23 Cup of Nations,intl,,,,10248,CAF U23 Cup of Nations,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10249,Calcutta Premier Division,India,,,,10249,Calcutta Premier Division,58,India,,https://apiv2.allsportsapi.com/logo/logo_country/58_india.png
10250,Ekstraliga Women,Poland,,,,10250,Ekstraliga Women,91,Poland,,https://apiv2.allsportsapi.com/logo/logo_country/91_poland.png
10251,CAC Games,intl,,,,10251,CAC Games,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10252,Primeira Divisão,Macao,,,,10252,Primeira Divisão,295,Macao,,
10253,CAF U17 Cup of Nations,intl,,,,10253,CAF U17 Cup of Nations,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10575,African Football League,intl,,,,10575,African Football League,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10576,Erste Liga Cup,Switzerland,,,,10576,Erste Liga Cup,106,Switzerland,,https://apiv2.allsportsapi.com/logo/logo_country/106_switzerland.png
10577,Concacaf W Gold Cup Qualification,intl,,,,10577,Concacaf W Gold Cup Qualification,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10579,HKPL Cup,Honkg Kong,,,,10579,HKPL Cup,300,Honkg Kong,,
10581,Concacaf W Gold Cup,intl,,,,10581,Concacaf W Gold Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10582,Recopa Catarinense,Brazil,,,,10582,Recopa Catarinense,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
10583,Supercopa Femenina,Spain,,,,10583,Supercopa Femenina,6,Spain,,https://apiv2.allsportsapi.com/logo/logo_country/6_spain.png
10585,Pan American Games,intl,,,,10585,Pan American Games,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10587,Women's Olympic Qualifying CAF,intl,,,,10587,Women's Olympic Qualifying CAF,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10608,CONMEBOL Pre-Olympic Tournament,intl,,,,10608,CONMEBOL Pre-Olympic Tournament,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10609,Paulista A4,Brazil,,,,10609,Paulista A4,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
10611,Copa Alagoas,Brazil,,,,10611,Copa Alagoas,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
10613,Paulista Série B,Brazil,,,,10613,Paulista Série B,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
10793,Yemeni League,Yemen,,,,10793,Yemeni League,301,Yemen,,
10794,FA Youth Cup,England,,,,10794,FA Youth Cup,44,England,,https://apiv2.allsportsapi.com/logo/logo_country/44_england.png
10795,SWPL Cup,Scotland,,,,10795,SWPL Cup,98,Scotland,,https://apiv2.allsportsapi.com/logo/logo_country/98_scotland.png
10796,U19 League,Ukraine,,,,10796,U19 League,112,Ukraine,,https://apiv2.allsportsapi.com/logo/logo_country/112_ukraine.png
10797,Concacaf U20 Qualification,intl,,,,10797,Concacaf U20 Qualification,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10798,Torneo Promocional Amateur,Argentina,,,,10798,Torneo Promocional Amateur,14,Argentina,,https://apiv2.allsportsapi.com/logo/logo_country/14_argentina.png
10800,Goiano U20,Brazil,,,,10800,Goiano U20,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
10801,Paranaense U20,Brazil,,,,10801,Paranaense U20,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
10803,AFC U20 Women's Asian Cup,intl,,,,10803,AFC U20 Women's Asian Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10804,African Games,intl,,,,10804,African Games,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
10805,Baiano U20,Brazil,,,,10805,Baiano U20,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
10806,SWF Scottish Cup,Scotland,,,,10806,SWF Scottish Cup,98,Scotland,,https://apiv2.allsportsapi.com/logo/logo_country/98_scotland.png
10807,CONMEBOL U17 Femenino,intl,,,,10807,CONMEBOL U17 Femenino,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
11488,Catarinense U20,Brazil,,,,11488,Catarinense U20,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11489,WAFF Championship U23,intl,,,,11489,WAFF Championship U23,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
11490,Copa Rio U20,Brazil,,,,11490,Copa Rio U20,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11491,UEFA Women's Championship Qualification,intl,,,,11491,UEFA Women's Championship Qualification,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
11492,Qatar-UAE Super Cup,intl,,,,11492,Qatar-UAE Super Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
11493,Paulista U20,Brazil,,,,11493,Paulista U20,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11494,Capital Territory NPL 2,Australia,,,,11494,Capital Territory NPL 2,17,Australia,,https://apiv2.allsportsapi.com/logo/logo_country/17_australia.png
11495,Western Australia State League 1,Australia,,,,11495,Western Australia State League 1,17,Australia,,https://apiv2.allsportsapi.com/logo/logo_country/17_australia.png
11496,UAE-Qatar Super Shield,intl,,,,11496,UAE-Qatar Super Shield,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
11497,NNSW League 1,Australia,,,,11497,NNSW League 1,17,Australia,,https://apiv2.allsportsapi.com/logo/logo_country/17_australia.png
11498,Tasmania Southern Championship,Australia,,,,11498,Tasmania Southern Championship,17,Australia,,https://apiv2.allsportsapi.com/logo/logo_country/17_australia.png
11499,Pernambucano U20,Brazil,,,,11499,Pernambucano U20,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11500,Tasmania Northern Championship,Australia,,,,11500,Tasmania Northern Championship,17,Australia,,https://apiv2.allsportsapi.com/logo/logo_country/17_australia.png
11501,Ykkösliiga,Finland,,,,11501,Ykkösliiga,48,Finland,,https://apiv2.allsportsapi.com/logo/logo_country/48_finland.png
11502,USL Cup,USA,,,,11502,USL Cup,114,USA,,https://apiv2.allsportsapi.com/logo/logo_country/114_usa.png
11503,Matogrossense 2,Brazil,,,,11503,Matogrossense 2,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11504,Copa Espírito Santo,Brazil,,,,11504,Copa Espírito Santo,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11505,Brasiliense U20,Brazil,,,,11505,Brasiliense U20,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11506,AFC U17 Women's Asian Cup,intl,,,,11506,AFC U17 Women's Asian Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
11507,Premiership Women,Northern Ireland,,,,11507,Premiership Women,86,Northern Ireland,,https://apiv2.allsportsapi.com/logo/logo_country/86_northern-ireland.png
11508,Olympics Intercontinental Play-offs,intl,,,,11508,Olympics Intercontinental Play-offs,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
11510,Carioca C,Brazil,,,,11510,Carioca C,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11511,Mineiro U20,Brazil,,,,11511,Mineiro U20,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11512,Sergipano U20,Brazil,,,,11512,Sergipano U20,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11514,Alagoano U20,Brazil,,,,11514,Alagoano U20,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11516,Cearense U20,Brazil,,,,11516,Cearense U20,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11517,WPSL,USA,,,,11517,WPSL,114,USA,,https://apiv2.allsportsapi.com/logo/logo_country/114_usa.png
11518,NPSL,USA,,,,11518,NPSL,114,USA,,https://apiv2.allsportsapi.com/logo/logo_country/114_usa.png
11519,NWSL x Liga MXF Summer Cup,USA,,,,11519,NWSL x Liga MXF Summer Cup,114,USA,,https://apiv2.allsportsapi.com/logo/logo_country/114_usa.png
11520,USL W League,USA,,,,11520,USL W League,114,USA,,https://apiv2.allsportsapi.com/logo/logo_country/114_usa.png
11521,Paraense B2,Brazil,,,,11521,Paraense B2,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11522,Carioca U20,Brazil,,,,11522,Carioca U20,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11523,Paraibano U20,Brazil,,,,11523,Paraibano U20,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11524,Cearense 3,Brazil,,,,11524,Cearense 3,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11525,Pernambucano 2,Brazil,,,,11525,Pernambucano 2,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11526,Chatham Cup,New Zealand,,,,11526,Chatham Cup,83,New Zealand,,https://apiv2.allsportsapi.com/logo/logo_country/83_new-zealand.png
11527,Esiliiga B,Estonia,,,,11527,Esiliiga B,45,Estonia,,https://apiv2.allsportsapi.com/logo/logo_country/45_estonia.png
11528,Brasileiro U17,Brazil,,,,11528,Brasileiro U17,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11529,Recopa,Costa Rica,,,,11529,Recopa,35,Costa Rica,,https://apiv2.allsportsapi.com/logo/logo_country/35_costa-rica.png
11530,USL Super League,USA,,,,11530,USL Super League,114,USA,,https://apiv2.allsportsapi.com/logo/logo_country/114_usa.png
11531,Copa Venezuela,Venezuela,,,,11531,Copa Venezuela,117,Venezuela,,https://apiv2.allsportsapi.com/logo/logo_country/117_venezuela.png
11532,OFC U19 Championship,intl,,,,11532,OFC U19 Championship,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
11534,UEFA U17 Championship Women,intl,,,,11534,UEFA U17 Championship Women,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
11535,CONMEBOL U20 Femenino,intl,,,,11535,CONMEBOL U20 Femenino,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
11697,ASEAN Club Championship,intl,,,,11697,ASEAN Club Championship,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
11699,AFC Challenge League,intl,,,,11699,AFC Challenge League,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
11700,Goiano 3,Brazil,,,,11700,Goiano 3,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11701,Amazonense 2,Brazil,,,,11701,Amazonense 2,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11703,Concacaf W Champions Cup,intl,,,,11703,Concacaf W Champions Cup,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
11704,Sergipano 2,Brazil,,,,11704,Sergipano 2,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11705,Paranaense 3,Brazil,,,,11705,Paranaense 3,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11706,Potiguar U20,Brazil,,,,11706,Potiguar U20,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11707,Supercup der Frauen,Germany,,,,11707,Supercup der Frauen,4,Germany,,https://apiv2.allsportsapi.com/logo/logo_country/4_germany.png
11708,AFC Women's Champions League,intl,,,,11708,AFC Women's Champions League,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
11709,Brasiliense B,Brazil,,,,11709,Brasiliense B,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11710,Mineiro 3,Brazil,,,,11710,Mineiro 3,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11711,Estadual Junior U20,Brazil,,,,11711,Estadual Junior U20,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11713,Alagoano 2,Brazil,,,,11713,Alagoano 2,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11714,Capixaba B,Brazil,,,,11714,Capixaba B,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11715,Paraense B1,Brazil,,,,11715,Paraense B1,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11716,Maranhense 2,Brazil,,,,11716,Maranhense 2,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11717,AFC U20 Asian Cup Qualification,intl,,,,11717,AFC U20 Asian Cup Qualification,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
11718,Pernambucano 3,Brazil,,,,11718,Pernambucano 3,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11719,Potiguar 2,Brazil,,,,11719,Potiguar 2,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11720,Gaúcho 3,Brazil,,,,11720,Gaúcho 3,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
11721,U19 Divisie 1,Netherlands,,,,11721,U19 Divisie 1,82,Netherlands,,https://apiv2.allsportsapi.com/logo/logo_country/82_netherlands.png
11722,Catarinense 3,Brazil,,,,11722,Catarinense 3,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
12586,Super Copa International,Argentina,,,,12586,Super Copa International,14,Argentina,,https://apiv2.allsportsapi.com/logo/logo_country/14_argentina.png
12587,Carioca B2,Brazil,,,,12587,Carioca B2,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
12588,National League Cup,England,,,,12588,National League Cup,44,England,,https://apiv2.allsportsapi.com/logo/logo_country/44_england.png
12589,Paraense U20,Brazil,,,,12589,Paraense U20,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
12590,Copa Gaúcha,Brazil,,,,12590,Copa Gaúcha,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
12591,CECAFA U20 Championship,intl,,,,12591,CECAFA U20 Championship,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
12592,Sapling Cup,Hong Kong,,,,12592,Sapling Cup,55,Hong Kong,,https://apiv2.allsportsapi.com/logo/logo_country/55_hong-kong.png
12593,AFC U17 Asian Cup Qualification,intl,,,,12593,AFC U17 Asian Cup Qualification,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
12594,AGCFF Gulf Champions League,intl,,,,12594,AGCFF Gulf Champions League,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
12595,Copa Fares Lopes,Brazil,,,,12595,Copa Fares Lopes,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
12596,CAF Women's Champions League,intl,,,,12596,CAF Women's Champions League,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
12598,MFL Cup,Malaysia,,,,12598,MFL Cup,76,Malaysia,,https://apiv2.allsportsapi.com/logo/logo_country/76_malaysia.png
12599,EAFF Football Championship Qualification,intl,,,,12599,EAFF Football Championship Qualification,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
12600,Coppa Italia Women,Italy,,,,12600,Coppa Italia Women,5,Italy,,https://apiv2.allsportsapi.com/logo/logo_country/5_italy.png
12601,Torneo Amistoso de Verano,Bolivia,,,,12601,Torneo Amistoso de Verano,25,Bolivia,,https://apiv2.allsportsapi.com/logo/logo_country/25_bolivia.png
12602,Concacaf Women's U20 Qualification,intl,,,,12602,Concacaf Women's U20 Qualification,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
12603,Copa LDF,Dominican Republic,,,,12603,Copa LDF,124,Dominican Republic,,https://apiv2.allsportsapi.com/logo/logo_country/124_dominican-republic.png
12605,Hun Sen Cup,Cambodia,,,,12605,Hun Sen Cup,137,Cambodia,,https://apiv2.allsportsapi.com/logo/logo_country/137_cambodia.png
12606,Northern Super League,Canada,,,,12606,Northern Super League,30,Canada,,https://apiv2.allsportsapi.com/logo/logo_country/30_canada.png
12607,Women's President's Cup,Ireland,,,,12607,Women's President's Cup,61,Ireland,,https://apiv2.allsportsapi.com/logo/logo_country/61_ireland.png
12608,Copa do Brasil U17,Brazil,,,,12608,Copa do Brasil U17,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
12610,Brasileiro U20 B,Brazil,,,,12610,Brasileiro U20 B,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
12611,Copa Grão Pará,Brazil,,,,12611,Copa Grão Pará,27,Brazil,,https://apiv2.allsportsapi.com/logo/logo_country/27_brazil.png
12614,FIFA Club World Cup,Worldcup,,,,12614,FIFA Club World Cup,8,Worldcup,,https://apiv2.allsportsapi.com/logo/logo_country/8_worldcup.png
12618,African Nations Championship Qualification,intl,,,,12618,African Nations Championship Qualification,2,intl,,https://apiv2.allsportsapi.com/logo/logo_country/2_intl.png
